id,model,year,transmission,manufacturer,vehicle_type,fuel,fuel_configuration,best_mpge
13042,transit t150 passenger van 4wd ffv,2022,auto,ford,van,ethanol (e85),flexible fuel,18.0
11910,sierra 15 hybrid 2wd,2018,auto,gmc,pickup,hybrid electric,hybrid electric,24.0
11383,qx60 hybrid,2015,auto,infiniti,suv,hybrid electric,hybrid electric,28.0
12692,niro fe,2021,auto,kia,sedan/wagon,hybrid electric,hybrid electric,53.0
11691,tundra 4wd ffv,2017,auto,toyota,pickup,ethanol (e85),flexible fuel,17.0
583,b3000 ffv,1999,auto,mazda,pickup,ethanol (e85),flexible fuel,21.0
10603,lacrosse fwd / awd,2013,auto,buick,sedan/wagon,ethanol (e85),flexible fuel,32.0
11225,"q50 hybrid, fwd/awd",2014,auto,infiniti,sedan/wagon,hybrid electric,hybrid electric,36.0
13067,330e sedan,2022,auto,bmw,sedan/wagon,plug-in hybrid electric,hybrid electric,33.0
12150,amg e53 4matic+,2019,auto,mercedes-benz,sedan/wagon,hybrid electric,hybrid electric,28.0
12801,rs q8,2022,auto,audi,sedan/wagon,hybrid electric,hybrid electric,19.0
12913,tahoe 2wd,2022,auto,chevrolet,suv,biodiesel (b20),dedicated,28.0
11526,300 rwd/awd,2016,auto,chrysler,sedan/wagon,ethanol (e85),dedicated,31.0
11189,xjl ffv,2014,auto,jaguar,sedan/wagon,ethanol (e85),flexible fuel,23.0
12111,300,2019,auto,chrysler,sedan/wagon,ethanol (e85),flexible fuel,30.0
11692,nsx hybrid,2017,auto,acura,sedan/wagon,hybrid electric,hybrid electric,22.0
586,f-250,1999,unknown,ford,pickup,propane,dual/bi-fueled,18.0
12524,sonata hybrid blue,2021,auto,hyundai,sedan/wagon,hybrid electric,hybrid electric,54.0
11994,accord hybrid,2018,auto,honda,sedan/wagon,hybrid electric,hybrid electric,47.0
12423,aviator awd phev,2020,auto,lincoln,suv,plug-in hybrid electric,unknown,25.0
11351,i-miev,2015,auto,mitsubishi,sedan/wagon,electric,dedicated,126.0
12519,x7 sdrive40i 4wd,2021,auto,bmw,suv,hybrid electric,hybrid electric,24.0
11269,iq ev,2014,auto,scion,sedan/wagon,electric,dedicated,138.0
10100,active hybrid 7l,2011,auto,bmw,sedan/wagon,hybrid electric,hybrid electric,24.0
12378,a6 quattro,2020,auto,audi,sedan/wagon,hybrid electric,hybrid electric,29.0
11276,volt,2014,auto,chevrolet,sedan/wagon,plug-in hybrid electric,hybrid electric,98.0
12278,yukon k1500 4wd,2020,auto,gmc,suv,ethanol (e85),flexible fuel,21.0
11409,silverado 1500 cab-chassis 2wd/4wd,2015,auto,chevrolet,vocational/cab chassis,ethanol (e85),flexible fuel,20.0
12207,xf awd,2019,auto,jaguar,sedan/wagon,biodiesel (b20),dedicated,40.0
12434,cooper se hardtop 2 door,2020,auto,mini,sedan/wagon,electric,unknown,115.0
12905,ux 250h,2022,auto,lexus,sedan/wagon,hybrid electric,dedicated,43.0
11334,c-max energi,2015,continuously variable,ford,sedan/wagon,plug-in hybrid electric,hybrid electric,88.0
12040,suburban c1500 2wd,2019,auto,chevrolet,suv,ethanol (e85),flexible fuel,22.0
11419,express 2500/3500,2015,auto,chevrolet,van,ethanol (e85),flexible fuel,16.0
12964,taycan perf battery,2022,auto,porsche,sedan/wagon,electric,dedicated,84.0
12787,a5 sportback quattro,2022,auto,audi,sedan/wagon,hybrid electric,hybrid electric,34.0
11989,ls 500h,2018,auto,lexus,sedan/wagon,hybrid electric,hybrid electric,33.0
10019,tribute 2wd hybrid,2011,auto,mazda,suv,hybrid electric,hybrid electric,34.0
10596,escalade 2wd / awd,2013,auto,cadillac,suv,hybrid electric,hybrid electric,23.0
12970,r1s,2022,auto,rivian ,suv,electric,dedicated,73.0
11393,a5 quattro,2015,auto,audi,sedan/wagon,ethanol (e85),flexible fuel,31.0
10085,milan hybrid,2011,auto,mercury,sedan/wagon,hybrid electric,hybrid electric,41.0
12253,colorado 2wd,2019,auto,chevrolet,pickup,biodiesel (b20),dedicated,30.0
12165,volt,2019,auto,chevrolet,sedan/wagon,plug-in hybrid electric,hybrid electric,43.0
12444,leaf (40 kwh battery pack),2020,auto,nissan,sedan/wagon,electric,hybrid electric,123.0
10339,silverado 1500 ffv,2012,auto,chevrolet,pickup,ethanol (e85),flexible fuel,19.0
11139,"suburban, 2wd/4wd",2014,auto,chevrolet,suv,ethanol (e85),flexible fuel,21.0
12437,cr-v awd,2020,auto,honda,suv,hybrid electric,hybrid electric,40.0
11712,prius,2017,auto,toyota,sedan/wagon,hybrid electric,hybrid electric,54.0
11807,highlander hybrid 4wd,2017,auto,toyota,suv,hybrid electric,hybrid electric,29.0
12585,highlander hybrid awd,2021,auto,toyota,suv,hybrid electric,hybrid electric,35.0
11177,"yukon, 2wd",2014,auto,gmc,suv,ethanol (e85),flexible fuel,18.0
11794,niro,2017,auto,kia,sedan/wagon,hybrid electric,hybrid electric,51.0
893,titan ffv,2009,auto,nissan,pickup,ethanol (e85),flexible fuel,18.0
889,h2 ffv,2009,auto,hummer,suv,ethanol (e85),flexible fuel,14.0
13018,model y rwd,2022,auto,tesla,suv,electric,dedicated,140.0
11976,i3s (94 ah) ,2018,auto,bmw,sedan/wagon,electric,dedicated,126.0
897,camry hybrid,2009,continuously variable,toyota,sedan/wagon,hybrid electric,hybrid electric,34.0
12139,sonata hybrid,2019,auto,hyundai,sedan/wagon,hybrid electric,hybrid electric,44.0
836,armada ffv,2008,auto,nissan,suv,ethanol (e85),flexible fuel,18.0
670,highlander,2007,continuously variable,toyota,suv,hybrid electric,hybrid electric,31.0
815,dakota ffv,2008,auto,dodge,pickup,ethanol (e85),flexible fuel,19.0
11551,terrain fwd/awd,2016,auto,gmc,suv,ethanol (e85),dedicated,32.0
12310,fusion hybrid fwd,2020,auto,ford,sedan/wagon,hybrid electric,hybrid electric,43.0
12821,sorento hybrid fwd,2022,auto,kia,suv,hybrid electric,hybrid electric,39.0
11639,500e,2017,auto,fiat,sedan/wagon,electric,dedicated,121.0
578,chevrolet s-10 pba,2000,single,chevrolet,pickup,electric,dedicated,45.0
11187,xjl ffv,2014,auto,jaguar,sedan/wagon,ethanol (e85),flexible fuel,27.0
12180,model 3 mid range,2019,auto,tesla,sedan/wagon,electric,dedicated,128.0
11598,i3,2016,auto,bmw,sedan/wagon,electric,dedicated,137.0
11814,niro fe,2017,auto,kia,sedan/wagon,hybrid electric,dedicated,52.0
10605,ats rwd / awd,2013,auto,cadillac,sedan/wagon,ethanol (e85),flexible fuel,28.0
401,avalanche ffv,2005,auto,chevrolet,pickup,ethanol (e85),flexible fuel,19.0
11123,a4 quattro,2014,auto,audi,sedan/wagon,ethanol (e85),flexible fuel,29.0
12137,ioniq,2019,auto,hyundai,sedan/wagon,hybrid electric,hybrid electric,55.0
12518,x6 sdrive40i 4wd,2021,auto,bmw,suv,hybrid electric,hybrid electric,25.0
11938,530e,2018,auto,bmw,sedan/wagon,plug-in hybrid electric,hybrid electric,72.0
12977,s8,2022,auto,audi,sedan/wagon,hybrid electric,hybrid electric,23.0
10556,rav 4 ev,2013,auto,toyota,suv,electric,dedicated,78.0
12534,amg gle 63 4matic+,2021,auto,mercedes-benz,suv,hybrid electric,hybrid electric,19.0
12553,s90 awd,2021,auto,volvo,sedan/wagon,plug-in hybrid electric,hybrid electric,31.0
288,sebring convertible ffv,2003,auto,chrysler,sedan/wagon,ethanol (e85),flexible fuel,28.0
574,prius,2000,continuously variable,toyota,sedan/wagon,hybrid electric,hybrid electric,52.0
127,e-450 cutaway,2001,auto,ford,pickup,cng - compressed natural gas,dedicated,15.0
12761,transit connect van ffv,2021,auto,ford,van,ethanol (e85),flexible fuel,27.0
11461,gla 250 4matic,2015,auto,mercedes-benz,suv,ethanol (e85),flexible fuel,32.0
13057,mustang mach-e gt awd,2022,auto,ford,suv,electric,dedicated,90.0
12682,"gs-6 (21"" wheels)",2021,auto,karma,sedan/wagon,plug-in hybrid electric,hybrid electric,27.0
199,suburban ffv,2002,auto,chevrolet,suv,ethanol (e85),flexible fuel,18.0
10593,silverado c / k 1500,2013,auto,chevrolet,pickup,hybrid electric,hybrid electric,23.0
12999,f-150 2wd ffv - without start/stop,2022,auto,ford,pickup,ethanol (e85),flexible fuel,24.0
364,ram pickup ffv,2005,auto,dodge,pickup,ethanol (e85),flexible fuel,25.0
10291,grand caravan,2012,auto,dodge,van,ethanol (e85),flexible fuel,25.0
12734,cayenne e-hybrid,2021,auto,porsche,suv,plug-in hybrid electric,hybrid electric,22.0
12662,s60 awd,2021,auto,volvo,sedan/wagon,plug-in hybrid electric,hybrid electric,33.0
12805,540i xdrive sedan,2022,auto,bmw,sedan/wagon,hybrid electric,hybrid electric,29.0
11774,model x awd - 90d,2017,auto,tesla,suv,electric,dedicated,94.0
477,f-150 ffv,2006,auto,ford,pickup,ethanol (e85),flexible fuel,19.0
2,gmc sierra,1998,auto,gmc,pickup,cng - compressed natural gas,dual/bi-fueled,19.0
850,town and country ffv,2009,auto,chrysler,van,ethanol (e85),flexible fuel,24.0
12439,i3s,2020,auto,bmw,sedan/wagon,electric,dedicated,124.0
10010,hhr fwd manual,2011,manual,chevrolet,suv,ethanol (e85),flexible fuel,32.0
596,rav4-ev nimh (flts.),1998,single,toyota,suv,electric,dedicated,37.0
12096,canyon 4wd,2019,auto,gmc,pickup,biodiesel (b20),dedicated,28.0
970,navigator,2010,auto,lincoln,suv,ethanol (e85),flexible fuel,20.0
10323,escalade esv 2wd/4wd,2012,auto,cadillac,suv,ethanol (e85),flexible fuel,18.0
11796,ct 200h,2017,auto,lexus,sedan/wagon,hybrid electric,hybrid electric,43.0
10335,yukon 1500 hybrid,2012,auto,gmc,suv,hybrid electric,hybrid electric,23.0
13090,flying spur hybrid,2022,auto,bentley motors,sedan/wagon,plug-in hybrid electric,hybrid electric,22.0
11923,es 300h,2018,auto,lexus,sedan/wagon,hybrid electric,hybrid electric,40.0
658,econoline-fleet demo ffv,1992,unknown,ford,van,methanol,flexible fuel,17.0
10317,lacrosse hybrid,2012,auto,buick,sedan/wagon,hybrid electric,hybrid electric,36.0
17,econoline e-250,1998,auto,ford,van,propane,dual/bi-fueled,17.0
10067,express 1500 cargo van,2011,auto,chevrolet,van,ethanol (e85),flexible fuel,17.0
11607,model s,2016,auto,tesla,sedan/wagon,electric,dedicated,90.0
12066,rlx hybrid,2019,auto,acura,sedan/wagon,hybrid electric,hybrid electric,29.0
10356,cr-z hybrid,2012,manual,honda,sedan/wagon,hybrid electric,hybrid electric,37.0
12295,silverado 2wd,2020,auto,chevrolet,pickup,biodiesel (b20),dedicated,33.0
12323,cls 450,2020,auto,mercedes-benz,sedan/wagon,hybrid electric,hybrid electric,31.0
913,fusion,2010,auto,ford,sedan/wagon,ethanol (e85),flexible fuel,27.0
267,explorer ffv,2004,auto,ford,suv,ethanol (e85),flexible fuel,21.0
12836,range rover sport phev,2022,auto,land rover,suv,plug-in hybrid electric,hybrid electric,21.0
13033,s 580 4matic maybach,2022,auto,mercedes-benz,sedan/wagon,hybrid electric,hybrid electric,24.0
11983,highlander hybrid awd le plus,2018,auto,toyota,suv,hybrid electric,hybrid electric,30.0
681,grand marquis ffv,2007,auto,ford,sedan/wagon,ethanol (e85),flexible fuel,25.0
12719,bentayga,2021,auto,bentley motors,suv,plug-in hybrid electric,hybrid electric,21.0
969,tribute,2010,auto,mazda,suv,ethanol (e85),flexible fuel,25.0
11861,suburban k1500 4wd,2018,auto,chevrolet,suv,ethanol (e85),flexible fuel,22.0
11984,glc 350e 4matic,2018,auto,mercedes-benz,suv,plug-in hybrid electric,dedicated,74.0
44,chevrolet s-10 l/a,1999,single,chevrolet,pickup,electric,dedicated,45.0
11798,gle550e,2017,auto,mercedes-benz,suv,plug-in hybrid electric,dedicated,43.0
12924,silverado 4wd,2022,auto,chevrolet,pickup,ethanol (e85),flexible fuel,16.0
12222,leaf (62 kwh battery pack),2019,auto,nissan,sedan/wagon,electric,dedicated,118.0
11783,mdx hybrid,2017,auto,acura,suv,hybrid electric,dedicated,27.0
11654,equinox fwd,2017,auto,chevrolet,suv,ethanol (e85),flexible fuel,31.0
11364,mkz hybrid,2015,continuously variable,lincoln,sedan/wagon,hybrid electric,hybrid electric,41.0
10040,regal automatic,2011,auto,buick,sedan/wagon,ethanol (e85),flexible fuel,28.0
11271,model s,2014,auto,tesla,sedan/wagon,electric,dedicated,97.0
13014,model 3 (long range) awd,2022,auto,tesla,sedan/wagon,electric,dedicated,134.0
497,sierra,2006,auto,gmc,pickup,hybrid electric,hybrid electric,21.0
12413,panamera 4 e-hybrid st,2020,auto,porsche,sedan/wagon,plug-in hybrid electric,hybrid electric,24.0
12633,f-150 2wd ffv,2021,auto,ford,pickup,ethanol (e85),flexible fuel,24.0
176,e-series van,2002,auto,ford,van,cng - compressed natural gas,dedicated,16.0
930,rx 450h,2010,auto,lexus,suv,hybrid electric,hybrid electric,32.0
10006,grand marquis,2011,auto,mercury,sedan/wagon,ethanol (e85),flexible fuel,24.0
10586,sierra c / k 1500,2013,auto,gmc,pickup,ethanol (e85),flexible fuel,18.0
11524,200,2016,auto,chrysler,sedan/wagon,ethanol (e85),dedicated,36.0
12782,a4 quattro,2022,auto,audi,sedan/wagon,hybrid electric,hybrid electric,34.0
12081,niro fe,2019,auto,kia,sedan/wagon,hybrid electric,hybrid electric,52.0
12721,outlander phev,2021,auto,mitsubishi,suv,plug-in hybrid electric,hybrid electric,26.0
11465,1500 2wd/4wd,2015,auto,ram,pickup,ethanol (e85),flexible fuel,25.0
11995,rx 450h  l awd,2018,auto,lexus,suv,hybrid electric,hybrid electric,29.0
10577,escalade ext 2wd/ awd,2013,auto,cadillac,pickup,ethanol (e85),flexible fuel,18.0
12610,camry hybrid se/xle/xse,2021,auto,toyota,sedan/wagon,hybrid electric,hybrid electric,47.0
11267,i-miev,2014,auto,mitsubishi,sedan/wagon,electric,dedicated,126.0
12846,s90 t8 awd recharge,2022,auto,volvo,sedan/wagon,plug-in hybrid electric,hybrid electric,31.0
10287,charger,2012,auto,dodge,sedan/wagon,ethanol (e85),flexible fuel,27.0
11821,f-pace,2018,auto,jaguar,suv,biodiesel (b20),dedicated,33.0
12430,clarity phev,2020,auto,honda,sedan/wagon,plug-in hybrid electric,hybrid electric,44.0
11211,ilx,2014,continuously variable,acura,sedan/wagon,hybrid electric,hybrid electric,39.0
10355,civic hybrid,2012,continuously variable,honda,sedan/wagon,hybrid electric,hybrid electric,44.0
12930,accord,2022,auto,honda,sedan/wagon,hybrid electric,hybrid electric,48.0
13062,nexo blue,2022,auto,hyundai,suv,hydrogen fuel cell,dedicated,65.0
12865,x7 xdrive40i,2022,auto,bmw,suv,hybrid electric,hybrid electric,24.0
10502,expedition 2wd / awd,2013,auto,ford,suv,ethanol (e85),flexible fuel,20.0
12891,cayenne/coupe/platinum e-hybrid,2022,auto,porsche,suv,plug-in hybrid electric,hybrid electric,22.0
12147,rx 450h l awd,2019,auto,lexus,suv,hybrid electric,hybrid electric,29.0
10073,savana 2500,2011,auto,gmc,van,ethanol (e85),flexible fuel,16.0
968,escalade,2010,auto,cadillac,suv,ethanol (e85),flexible fuel,20.0
75,caravan epic,2000,single,dodge,van,electric,dedicated,67.0
11945,fusion energi plug in hybrid,2018,auto,ford,sedan/wagon,plug-in hybrid electric,hybrid electric,97.0
12935,e 450 4matic all-terrain (wagon),2022,auto,mercedes-benz,sedan/wagon,hybrid electric,hybrid electric,28.0
11563,1500 2wd/4wd,2016,auto,ram,pickup,ethanol (e85),dedicated,25.0
564,tahoe ffv,2003,auto,chevrolet,suv,ethanol (e85),flexible fuel,19.0
369,c320 sport coupe ffv,2005,auto,mercedes-benz,sedan/wagon,ethanol (e85),flexible fuel,24.0
13095,f150 lightning platinum 4wd,2022,auto,ford,pickup,electric,dedicated,73.0
12311,fusion hybrid taxi,2020,auto,ford,sedan/wagon,hybrid electric,hybrid electric,43.0
283,ram maxi van,2003,auto,dodge,van,cng - compressed natural gas,dedicated,19.0
12957,mx-30,2022,unknown,mazda,sedan/wagon,electric,unknown,98.0
10312,escape hybrid fwd/4wd,2012,continuously variable,ford,suv,hybrid electric,hybrid electric,34.0
387,sierra,2005,auto,gmc,pickup,hybrid electric,hybrid electric,19.0
10490,cv,2013,auto,ram,van,ethanol (e85),flexible fuel,25.0
11999,panamera turbo s e-hybrid,2018,auto,porsche,sedan/wagon,plug-in hybrid electric,hybrid electric,49.0
12853,canyon 4wd,2022,auto,gmc,pickup,biodiesel (b20),dedicated,28.0
12828,prius,2022,auto,toyota,sedan/wagon,hybrid electric,hybrid electric,54.0
10534,c300 4matic,2013,auto,mercedes-benz,sedan/wagon,ethanol (e85),flexible fuel,27.0
708,commander ffv,2007,auto,jeep,suv,ethanol (e85),flexible fuel,20.0
11763,canyon 2wd,2017,auto,gmc,pickup,biodiesel (b20),dedicated,30.0
12447,i3 with range extender,2020,auto,bmw,sedan/wagon,plug-in hybrid electric,hybrid electric,31.0
11784,ct6 phev,2017,auto,cadillac,sedan/wagon,plug-in hybrid electric,hybrid electric,29.0
11822,xe,2018,auto,jaguar,sedan/wagon,biodiesel (b20),dedicated,42.0
11350,b-class electric,2015,auto,mercedes-benz,sedan/wagon,electric,dedicated,85.0
943,camry,2010,auto,toyota,sedan/wagon,hybrid electric,hybrid electric,34.0
10351,volt,2012,auto,chevrolet,sedan/wagon,plug-in hybrid electric,hybrid electric,95.0
872,suburban ffv,2009,auto,chevrolet,suv,ethanol (e85),flexible fuel,20.0
11675,sierra k15 4wd,2017,auto,gmc,pickup,ethanol (e85),flexible fuel,22.0
12589,xc60 awd,2021,auto,volvo,suv,plug-in hybrid electric,hybrid electric,28.0
12156,1500 4wd,2019,auto,ram,pickup,hybrid electric,hybrid electric,24.0
11183,"savana 2500, 2wd",2014,auto,gmc,van,ethanol (e85),flexible fuel,16.0
12092,colorado zr2 4wd,2019,auto,chevrolet,pickup,biodiesel (b20),dedicated,22.0
12348,xc90 awd,2020,auto,volvo,suv,plug-in hybrid electric,hybrid electric,28.0
10091,insight lx hybrid,2011,auto,honda,sedan/wagon,hybrid electric,hybrid electric,43.0
139,insight,2001,manual,honda,sedan/wagon,hybrid electric,hybrid electric,70.0
11085,cruze,2014,auto,chevrolet,sedan/wagon,biodiesel (b20),dual/bi-fueled,46.0
11849,fortwo electric drive convertable,2018,auto,smart,sedan/wagon,electric,dedicated,112.0
12800,rs7,2022,auto,audi,sedan/wagon,hybrid electric,hybrid electric,22.0
12590,m440i xdrive coupe,2021,auto,bmw,sedan/wagon,hybrid electric,hybrid electric,31.0
11398,continental gt,2015,auto,bentley motors,sedan/wagon,ethanol (e85),flexible fuel,21.0
12926,sierra 2wd,2022,auto,gmc,pickup,ethanol (e85),flexible fuel,19.0
12669,suburban 4wd,2021,auto,chevrolet,suv,biodiesel (b20),dedicated,26.0
12689,elantra hybrid,2021,auto,hyundai,sedan/wagon,hybrid electric,hybrid electric,52.0
10015,e350,2011,auto,ford,van,ethanol (e85),flexible fuel,15.0
953,c300 sport,2010,auto,mercedes-benz,sedan/wagon,ethanol (e85),flexible fuel,26.0
12201,i3s with range extender,2019,auto,bmw,sedan/wagon,plug-in hybrid electric,hybrid electric,31.0
11560,gle350 4matic,2016,auto,mercedes-benz,suv,ethanol (e85),dedicated,22.0
12693,niro touring,2021,auto,kia,sedan/wagon,hybrid electric,hybrid electric,46.0
613,f-250,1997,auto,ford,pickup,cng - compressed natural gas,dedicated,16.0
13066,maverick pickup hev,2022,auto,ford,pickup,hybrid electric,hybrid electric,42.0
11917,q70 hybrid,2018,auto,infiniti,sedan/wagon,hybrid electric,hybrid electric,33.0
322,civic hybrid,2004,manual,honda,sedan/wagon,hybrid electric,hybrid electric,51.0
10493,c-max energi,2013,continuously variable,ford,sedan/wagon,plug-in hybrid electric,hybrid electric,44.0
11199,ml350 4matic,2014,auto,mercedes-benz,suv,ethanol (e85),flexible fuel,22.0
11832,cruze hatchback,2018,manual,chevrolet,sedan/wagon,biodiesel (b20),dedicated,48.0
12143,lc 500h,2019,auto,lexus,sedan/wagon,hybrid electric,hybrid electric,35.0
12459,f-150 4wd,2020,auto,ford,pickup,biodiesel (b20),dedicated,25.0
12372,model 3 long range,2020,auto,tesla,sedan/wagon,electric,dedicated,136.0
10086,mariner hybrid,2011,auto,mercury,suv,hybrid electric,hybrid electric,30.0
12979,explorer platinum hev ,2022,auto,ford,suv,hybrid electric,hybrid electric,25.0
12963,taycan turbo s,2022,auto,porsche,sedan/wagon,electric,dedicated,71.0
11663,grand caravan,2017,auto,dodge,van,ethanol (e85),flexible fuel,25.0
12727,ls 500h,2021,auto,lexus,sedan/wagon,hybrid electric,hybrid electric,33.0
11829,cruze,2018,auto,chevrolet,sedan/wagon,biodiesel (b20),dedicated,47.0
12412,panamera 4 e-hybrid,2020,auto,porsche,sedan/wagon,plug-in hybrid electric,hybrid electric,24.0
40,contour,1999,auto,ford,sedan/wagon,cng - compressed natural gas,dual/bi-fueled,32.0
894,altima hybrid,2009,auto,nissan,sedan/wagon,hybrid electric,hybrid electric,35.0
12523,sonata hybrid,2021,auto,hyundai,sedan/wagon,hybrid electric,hybrid electric,51.0
674,accord,2007,auto,honda,sedan/wagon,hybrid electric,hybrid electric,35.0
11382,q70 hybrid,2015,auto,infiniti,sedan/wagon,hybrid electric,hybrid electric,34.0
12506,a6 quattro,2021,auto,audi,sedan/wagon,hybrid electric,hybrid electric,29.0
11179,"yukon xl, 2wd/4wd",2014,auto,gmc,suv,ethanol (e85),flexible fuel,18.0
11148,"equinox, fwd/awd",2014,auto,chevrolet,suv,ethanol (e85),flexible fuel,32.0
12136,accord hybrid,2019,auto,honda,sedan/wagon,hybrid electric,hybrid electric,48.0
11557,e350,2016,auto,mercedes-benz,sedan/wagon,ethanol (e85),dedicated,29.0
34,f-150,1999,unknown,ford,pickup,propane,dual/bi-fueled,18.0
11651,silverado c15 2wd,2017,auto,chevrolet,pickup,ethanol (e85),flexible fuel,23.0
11164,"taurus, fwd/awd",2014,auto,ford,sedan/wagon,ethanol (e85),flexible fuel,29.0
11378,pathfinder hybrid 2wd/awd,2015,auto,nissan,suv,hybrid electric,hybrid electric,28.0
